member_id,cycle_year,join_year,tenure_years,member_age,country,chapter,membership_type,dues_amount,auto_renew_flag,events_12m,webinars_12m,courses_12m,website_sessions_90d,committee_member_flag,committee_leadership_flag,committee_leadership_role,committee_meetings_12m,community_logins_90d,email_open_rate,email_click_rate,support_tickets_12m,complaints_12m,donation_amount_12m,failed_payment_flag,invoice_age_days,renewal_due_date,renewal_date,label_renewed_within_60d,renewed_prev_year
M001645,2023,2010,13,22,USA,International,Individual,194.06,0,3,4,1,4,0,0,,0,1,0.28,0.074,0,0,0.0,0,28,2023-05-12,,0,0
M001645,2024,2010,14,22,USA,International,Individual,194.88,0,4,5,0,4,0,0,,0,4,0.285,0.076,0,0,0.0,0,14,2024-07-22,2024-09-15,1,0
M001646,2022,2018,4,61,Canada,Mid-Atlantic,Premium,315.94,0,4,5,1,1,0,0,,0,3,0.125,0.0,0,0,0.0,0,69,2022-06-08,,0,0
M001646,2023,2018,5,61,Canada,Mid-Atlantic,Premium,305.67,0,1,4,1,3,0,0,,0,2,0.13,0.002,0,0,0.0,1,109,2023-07-09,,0,0
M001646,2024,2018,6,61,Canada,Mid-Atlantic,Premium,337.1,0,1,0,0,1,0,0,,0,2,0.135,0.004,1,0,0.0,0,24,2024-11-14,,0,0
M001647,2022,2024,0,64,USA,At-Large,Individual,179.69,0,0,2,0,5,0,0,,0,0,0.136,0.008,0,0,0.0,0,39,2022-10-02,,0,0
M001647,2023,2024,0,64,USA,At-Large,Individual,193.08,0,1,0,0,0,0,0,,0,3,0.136,0.008,0,0,0.0,0,117,2023-03-26,2023-05-16,1,0
M001647,2024,2024,0,64,USA,At-Large,Individual,190.99,0,1,2,1,1,0,0,,0,2,0.136,0.008,1,0,0.0,0,76,2024-06-29,,0,1
M001648,2022,2010,12,39,USA,Northeast,Student,48.68,0,3,2,1,4,0,0,,0,1,0.255,0.062,0,0,0.0,0,1,2022-05-24,2022-07-21,1,0
M001648,2023,2010,13,39,USA,Northeast,Student,53.98,0,5,1,1,4,0,0,,0,2,0.26,0.064,0,0,0.0,0,79,2023-03-03,2023-04-07,1,1
M001648,2024,2010,14,39,USA,Northeast,Student,51.91,0,6,3,3,0,0,0,,0,2,0.265,0.066,1,0,0.0,0,9,2024-02-18,2024-03-19,1,1
M001649,2022,2013,9,54,USA,Mid-Atlantic,Corporate,871.59,1,3,1,1,1,0,0,,0,1,0.148,0.009,1,0,0.0,0,96,2022-01-13,2022-01-28,1,0
M001649,2023,2013,10,54,USA,Mid-Atlantic,Corporate,923.69,1,2,4,1,1,0,0,,0,0,0.153,0.011,1,1,0.0,0,83,2023-08-06,2023-09-11,1,1
M001649,2024,2013,11,54,USA,Mid-Atlantic,Corporate,966.74,1,0,2,0,1,0,0,,0,4,0.158,0.013,0,0,0.0,0,53,2024-09-25,,0,1
M001650,2022,2015,7,79,USA,International,Individual,187.27,0,2,1,2,0,1,0,,5,1,0.164,0.018,0,1,251.78,0,55,2022-12-12,2022-12-20,1,0
M001650,2023,2015,8,79,USA,International,Individual,194.56,0,2,2,3,2,0,0,,0,5,0.169,0.02,1,0,0.0,0,105,2023-08-18,2023-08-20,1,1
M001650,2024,2015,9,79,USA,International,Individual,185.48,0,1,0,1,3,0,0,,0,3,0.174,0.022,0,0,0.0,0,62,2024-05-13,,0,1
M001651,2022,2016,6,52,USA,West,Premium,307.22,1,1,1,0,0,0,0,,0,2,0.09,0.0,1,0,276.99,0,112,2022-07-23,2022-07-26,1,0
M001651,2023,2016,7,52,USA,West,Premium,327.1,1,3,2,1,1,0,0,,0,3,0.095,0.0,0,0,0.0,0,35,2023-02-18,2023-04-04,1,1
M001651,2024,2016,8,52,USA,West,Premium,342.84,1,1,3,1,5,1,0,,8,3,0.1,0.0,0,0,0.0,0,63,2024-06-26,2024-06-29,1,1
M001652,2022,2009,13,40,India,International,Student,50.47,1,4,0,0,4,0,0,,0,1,0.237,0.052,0,0,0.0,0,30,2022-03-01,2022-03-12,1,0
M001652,2023,2009,14,40,India,International,Student,51.19,1,2,1,1,3,0,0,,0,4,0.242,0.054,0,0,0.0,1,57,2023-10-18,,0,1
M001652,2024,2009,15,40,India,International,Student,54.81,1,2,1,0,5,0,0,,0,2,0.247,0.056,0,0,66.81,0,78,2024-08-04,2024-08-20,1,0
M001653,2022,2011,11,37,USA,Mid-Atlantic,Individual,183.44,1,4,1,2,4,0,0,,0,1,0.109,0.0,0,1,0.0,0,111,2022-12-13,2023-02-09,1,0
M001653,2023,2011,12,37,USA,Mid-Atlantic,Individual,187.41,1,3,1,1,3,1,1,Treasurer,11,6,0.114,0.0,0,0,0.0,0,46,2023-11-29,2023-12-06,1,1
M001653,2024,2011,13,37,USA,Mid-Atlantic,Individual,188.03,1,2,3,1,6,1,1,Chair,10,2,0.119,0.0,1,0,0.0,0,38,2024-05-27,2024-07-08,1,1
M001654,2022,2012,10,30,USA,Midwest,Corporate,943.7,0,0,0,1,1,1,0,,8,1,0.082,0.0,0,0,0.0,0,84,2022-03-06,,0,0
M001654,2023,2012,11,30,USA,Midwest,Corporate,895.82,0,1,2,4,2,1,0,,8,1,0.087,0.0,1,0,0.0,0,56,2023-06-20,,0,0
M001654,2024,2012,12,30,USA,Midwest,Corporate,927.0,0,2,1,0,2,0,0,,0,0,0.092,0.0,2,0,0.0,0,65,2024-09-06,,0,0
M001655,2022,2012,10,51,USA,International,Individual,184.21,0,3,2,1,2,0,0,,0,2,0.244,0.057,0,0,0.0,0,90,2022-12-22,2023-01-23,1,0
M001655,2023,2012,11,51,USA,International,Individual,184.38,0,2,3,0,4,0,0,,0,3,0.249,0.059,0,0,0.0,0,12,2023-03-19,,0,1
M001655,2024,2012,12,51,USA,International,Individual,197.49,0,4,4,0,4,0,0,,0,4,0.254,0.061,0,0,0.0,0,68,2024-09-01,2024-10-18,1,0
M001656,2022,2012,10,40,USA,Midwest,Individual,176.98,0,3,2,1,4,0,0,,0,2,0.225,0.048,0,0,0.0,0,70,2022-12-29,,0,0
M001656,2023,2012,11,40,USA,Midwest,Individual,196.32,0,2,4,3,1,0,0,,0,0,0.23,0.05,0,1,47.09,0,62,2023-05-02,2023-06-16,1,0
M001656,2024,2012,12,40,USA,Midwest,Individual,187.85,0,3,3,1,5,0,0,,0,1,0.235,0.052,0,0,0.0,0,48,2024-04-28,2024-05-03,1,1
M001657,2022,2017,5,21,Brazil,Southwest,Retired,86.52,1,3,0,2,1,1,1,Vice Chair,11,3,0.216,0.045,0,0,0.0,0,94,2022-10-11,2022-12-02,1,0
M001657,2023,2017,6,21,Brazil,Southwest,Retired,91.28,1,0,1,1,1,0,0,,0,4,0.221,0.047,1,0,0.0,0,77,2023-10-03,2023-11-17,1,1
M001657,2024,2017,7,21,Brazil,Southwest,Retired,97.33,1,4,1,0,5,1,1,Chair,5,4,0.226,0.049,0,0,0.0,0,70,2024-10-28,2024-12-20,1,1
M001658,2022,2013,9,44,USA,Midwest,Retired,85.07,1,2,2,2,7,0,0,,0,3,0.292,0.082,1,0,0.0,0,49,2022-12-24,2023-01-05,1,0
M001658,2023,2013,10,44,USA,Midwest,Retired,90.56,1,2,4,1,3,0,0,,0,3,0.297,0.084,0,0,0.0,0,36,2023-01-06,,0,1
M001658,2024,2013,11,44,USA,Midwest,Retired,97.36,1,2,2,0,5,0,0,,0,4,0.302,0.086,0,0,0.0,0,28,2024-09-23,2024-11-11,1,0
M001659,2022,2024,0,28,USA,Southwest,Individual,175.17,0,1,3,0,5,0,0,,0,0,0.167,0.024,0,0,0.0,0,19,2022-09-25,,0,0
M001659,2023,2024,0,28,USA,Southwest,Individual,181.04,0,0,1,2,2,0,0,,0,2,0.167,0.024,0,0,0.0,0,3,2023-01-25,,0,0
M001659,2024,2024,0,28,USA,Southwest,Individual,188.74,0,2,0,0,3,0,0,,0,3,0.167,0.024,1,0,0.0,0,43,2024-12-27,,0,0
M001660,2022,2019,3,68,USA,Southeast,Retired,94.88,1,3,3,0,0,0,0,,0,3,0.147,0.012,0,0,0.0,0,98,2022-04-27,,0,0
M001660,2023,2019,4,68,USA,Southeast,Retired,96.86,1,0,1,1,1,0,0,,0,0,0.152,0.014,0,0,0.0,0,9,2023-05-20,2023-06-11,1,0
M001660,2024,2019,5,68,USA,Southeast,Retired,95.74,1,1,2,0,5,0,0,,0,4,0.157,0.016,0,0,0.0,1,123,2024-08-05,,0,1
M001661,2022,2023,0,36,USA,Southeast,Premium,312.89,1,3,1,0,1,0,0,,0,0,0.329,0.105,0,0,0.0,0,24,2022-11-27,2023-01-25,1,0
M001661,2023,2023,0,36,USA,Southeast,Premium,345.87,1,2,1,0,1,0,0,,0,5,0.329,0.105,1,0,28.32,1,94,2023-11-13,,0,1
M001661,2024,2023,1,36,USA,Southeast,Premium,325.86,1,5,3,1,3,0,0,,0,2,0.334,0.107,0,0,0.0,1,24,2024-07-23,2024-08-17,1,0
M001662,2022,2014,8,25,USA,Midwest,Individual,190.2,0,5,2,0,1,0,0,,0,4,0.159,0.016,0,0,0.0,0,25,2022-08-22,,0,0
M001662,2023,2014,9,25,USA,Midwest,Individual,184.74,0,2,2,0,3,0,0,,0,2,0.164,0.018,0,0,0.0,0,9,2023-11-16,2023-12-27,1,0
M001662,2024,2014,10,25,USA,Midwest,Individual,193.55,0,4,1,1,0,0,0,,0,3,0.169,0.02,0,0,0.0,0,30,2024-03-31,,0,1
M001663,2022,2017,5,74,Canada,West,Individual,184.26,1,1,4,2,2,0,0,,0,1,0.287,0.081,0,0,0.0,0,66,2022-08-10,2022-09-30,1,0
M001663,2023,2017,6,74,Canada,West,Individual,190.76,1,3,4,1,2,0,0,,0,5,0.292,0.083,0,0,0.0,0,47,2023-02-05,,0,1
M001663,2024,2017,7,74,Canada,West,Individual,190.91,1,2,0,1,3,0,0,,0,6,0.297,0.085,0,0,0.0,0,113,2024-04-22,,0,0
M001664,2022,2018,4,54,USA,Southeast,Individual,185.09,0,0,2,2,1,0,0,,0,3,0.168,0.022,0,0,0.0,0,96,2022-11-13,,0,0
M001664,2023,2018,5,54,USA,Southeast,Individual,197.24,0,1,2,1,3,0,0,,0,2,0.173,0.024,0,0,0.0,0,23,2023-01-16,2023-01-16,1,0
M001664,2024,2018,6,54,USA,Southeast,Individual,183.33,0,0,1,1,0,0,0,,0,3,0.178,0.026,0,0,0.0,0,26,2024-08-23,,0,1
M001665,2022,2019,3,37,USA,Northeast,Nonprofit,462.02,1,4,2,0,3,0,0,,0,3,0.236,0.057,0,0,0.0,0,94,2022-02-10,,0,0
M001665,2023,2019,4,37,USA,Northeast,Nonprofit,455.81,1,4,1,2,4,0,0,,0,2,0.241,0.059,0,0,0.0,0,76,2023-07-04,2023-08-03,1,0
M001665,2024,2019,5,37,USA,Northeast,Nonprofit,479.17,1,3,3,2,7,0,0,,0,3,0.246,0.061,0,0,0.0,0,74,2024-10-25,,0,1
M001666,2022,2022,0,79,USA,At-Large,Individual,171.02,1,1,0,0,2,0,0,,0,1,0.162,0.021,0,0,0.0,0,61,2022-08-04,,0,0
M001666,2023,2022,1,79,USA,At-Large,Individual,187.95,1,0,0,1,4,0,0,,0,2,0.167,0.023,0,0,0.0,0,26,2023-08-08,2023-09-27,1,0
M001666,2024,2022,2,79,USA,At-Large,Individual,191.92,1,2,0,2,2,0,0,,0,1,0.172,0.025,0,0,0.0,0,66,2024-12-27,,0,1
M001667,2022,2015,7,56,USA,At-Large,Premium,324.9,1,1,2,1,5,1,0,,4,2,0.135,0.004,0,0,0.0,0,44,2022-09-10,2022-09-30,1,0
M001667,2023,2015,8,56,USA,At-Large,Premium,313.72,1,6,4,0,6,0,0,,0,0,0.14,0.006,1,0,0.0,1,105,2023-06-24,2023-08-20,1,1
M001667,2024,2015,9,56,USA,At-Large,Premium,335.15,1,4,0,1,1,1,0,,3,0,0.145,0.008,0,1,0.0,0,50,2024-09-19,2024-10-06,1,1
M001668,2022,2021,1,46,UK,Southwest,Individual,181.08,0,3,3,3,4,0,0,,0,1,0.17,0.025,1,0,0.0,0,65,2022-11-18,,0,0
M001668,2023,2021,2,46,UK,Southwest,Individual,180.56,0,2,4,1,1,0,0,,0,2,0.175,0.027,2,0,0.0,0,31,2023-11-06,2023-11-10,1,0
M001668,2024,2021,3,46,UK,Southwest,Individual,196.81,0,2,0,1,2,0,0,,0,1,0.18,0.029,0,0,117.27,0,5,2024-01-29,2024-02-02,1,1
M001669,2022,2023,0,27,USA,West,Retired,84.95,0,0,1,0,1,0,0,,0,2,0.212,0.046,0,0,0.0,0,99,2022-05-02,,0,0
M001669,2023,2023,0,27,USA,West,Retired,89.02,0,1,3,0,1,0,0,,0,2,0.212,0.046,0,0,0.0,0,100,2023-01-09,,0,0
M001669,2024,2023,1,27,USA,West,Retired,92.01,0,1,2,1,3,0,0,,0,3,0.217,0.048,1,0,0.0,0,44,2024-07-17,2024-07-22,1,0
M001670,2022,2021,1,56,Germany,Southeast,Corporate,914.56,0,1,1,0,3,0,0,,0,1,0.152,0.015,2,0,0.0,0,97,2022-12-02,,0,0
M001670,2023,2021,2,56,Germany,Southeast,Corporate,929.7,0,1,0,0,6,1,0,,3,2,0.157,0.017,0,0,0.0,0,1,2023-09-22,,0,0
M001670,2024,2021,3,56,Germany,Southeast,Corporate,956.44,0,0,4,1,0,0,0,,0,0,0.162,0.019,0,0,0.0,0,48,2024-02-11,,0,0
M001671,2022,2012,10,41,USA,Mid-Atlantic,Individual,178.08,1,3,2,0,4,0,0,,0,3,0.297,0.083,0,0,0.0,0,110,2022-07-31,,0,0
M001671,2023,2012,11,41,USA,Mid-Atlantic,Individual,189.42,1,3,7,0,2,0,0,,0,0,0.302,0.085,0,0,0.0,0,63,2023-10-11,,0,0
M001671,2024,2012,12,41,USA,Mid-Atlantic,Individual,191.29,1,4,1,1,4,0,0,,0,4,0.307,0.087,0,0,0.0,0,79,2024-09-29,2024-10-19,1,0
M001672,2022,2018,4,40,USA,Southeast,Retired,88.98,0,1,2,0,4,1,0,,6,3,0.28,0.078,0,0,257.49,0,34,2022-04-14,,0,0
M001672,2023,2018,5,40,USA,Southeast,Retired,93.31,0,2,2,0,3,1,1,Chair,5,3,0.285,0.08,0,0,0.0,0,97,2023-05-16,2023-06-03,1,0
M001672,2024,2018,6,40,USA,Southeast,Retired,94.61,0,1,1,2,4,0,0,,0,3,0.29,0.082,0,0,0.0,0,71,2024-10-27,2024-11-25,1,1
M001673,2022,2024,0,48,USA,Mid-Atlantic,Retired,90.21,0,1,0,1,3,0,0,,0,4,0.13,0.005,1,0,0.0,0,85,2022-02-21,,0,0
M001673,2023,2024,0,48,USA,Mid-Atlantic,Retired,90.63,0,3,0,0,2,0,0,,0,2,0.13,0.005,0,0,0.0,0,87,2023-05-29,2023-06-08,1,0
M001673,2024,2024,0,48,USA,Mid-Atlantic,Retired,93.83,0,1,0,1,3,0,0,,0,3,0.13,0.005,0,0,0.0,0,101,2024-09-20,2024-10-29,1,1
M001674,2022,2022,0,48,USA,Southeast,Individual,179.53,1,1,0,0,0,0,0,,0,2,0.214,0.047,1,0,0.0,0,46,2022-12-09,2022-12-11,1,0
M001674,2023,2022,1,48,USA,Southeast,Individual,187.67,1,1,1,0,1,0,0,,0,0,0.219,0.049,0,0,0.0,0,81,2023-12-31,2024-01-05,1,1
M001674,2024,2022,2,48,USA,Southeast,Individual,186.75,1,2,2,0,3,0,0,,0,1,0.224,0.051,0,0,0.0,0,81,2024-09-19,2024-10-10,1,1
M001675,2022,2009,13,48,Germany,Southwest,Individual,172.79,0,4,5,0,2,0,0,,0,2,0.236,0.052,0,0,0.0,0,63,2022-05-25,2022-06-13,1,0
M001675,2023,2009,14,48,Germany,Southwest,Individual,177.73,0,2,2,2,0,0,0,,0,4,0.241,0.054,0,0,0.0,0,55,2023-12-12,,0,1
M001675,2024,2009,15,48,Germany,Southwest,Individual,185.18,0,2,8,2,3,0,0,,0,2,0.246,0.056,0,0,0.0,0,119,2024-11-03,,0,0
M001676,2022,2016,6,57,USA,West,Retired,87.16,0,1,2,0,1,0,0,,0,1,0.23,0.052,0,0,0.0,0,104,2022-05-15,2022-06-08,1,0
M001676,2023,2016,7,57,USA,West,Retired,93.35,0,2,1,1,3,0,0,,0,1,0.235,0.054,0,0,0.0,0,35,2023-01-01,2023-01-24,1,1
M001676,2024,2016,8,57,USA,West,Retired,89.04,0,3,1,0,3,0,0,,0,2,0.24,0.056,0,0,0.0,0,44,2024-08-25,2024-09-09,1,1
M001677,2022,2010,12,62,USA,Southeast,Premium,321.29,1,2,2,0,4,0,0,,0,1,0.12,0.0,0,0,0.0,0,76,2022-02-10,,0,0
M001677,2023,2010,13,62,USA,Southeast,Premium,344.7,1,2,4,0,3,0,0,,0,0,0.125,0.0,0,0,0.0,0,14,2023-06-03,2023-06-11,1,0
M001677,2024,2010,14,62,USA,Southeast,Premium,337.87,1,2,1,0,1,0,0,,0,2,0.13,0.0,0,0,0.0,0,37,2024-10-17,,0,1
M001678,2022,2012,10,24,USA,Southwest,Premium,317.12,1,1,5,2,4,0,0,,0,4,0.332,0.101,1,0,0.0,0,91,2022-09-28,,0,0
M001678,2023,2012,11,24,USA,Southwest,Premium,336.16,1,5,3,0,2,1,0,,9,5,0.337,0.103,0,0,0.0,0,85,2023-05-10,2023-06-21,1,0
M001678,2024,2012,12,24,USA,Southwest,Premium,335.17,1,2,4,3,3,0,0,,0,1,0.342,0.105,0,0,0.0,0,35,2024-10-06,,0,1
M001679,2022,2013,9,33,USA,Southwest,Nonprofit,460.87,1,5,0,2,7,0,0,,0,4,0.27,0.07,0,1,0.0,0,49,2022-01-13,2022-01-27,1,0
M001679,2023,2013,10,33,USA,Southwest,Nonprofit,466.86,1,7,2,2,1,0,0,,0,0,0.275,0.072,0,0,0.0,0,76,2023-06-06,,0,1
M001679,2024,2013,11,33,USA,Southwest,Nonprofit,484.95,1,3,0,1,8,1,1,Secretary,9,0,0.28,0.074,0,0,0.0,0,3,2024-08-05,2024-09-03,1,0
M001680,2022,2015,7,65,USA,At-Large,Retired,88.37,0,4,5,2,0,0,0,,0,0,0.244,0.059,0,0,215.58,0,88,2022-10-08,2022-11-18,1,0
M001680,2023,2015,8,65,USA,At-Large,Retired,93.77,0,4,0,1,2,0,0,,0,2,0.249,0.061,0,0,0.0,0,40,2023-09-28,,0,1
M001680,2024,2015,9,65,USA,At-Large,Retired,95.26,0,6,3,0,4,1,1,Secretary,8,2,0.254,0.063,1,0,0.0,0,72,2024-08-20,,0,0
M001681,2022,2024,0,75,USA,Southeast,Individual,181.9,1,0,2,2,0,0,0,,0,4,0.258,0.069,0,0,111.83,0,19,2022-03-24,2022-05-23,1,0
M001681,2023,2024,0,75,USA,Southeast,Individual,175.72,1,2,4,1,4,0,0,,0,0,0.258,0.069,0,0,0.0,0,62,2023-08-20,,0,1
M001681,2024,2024,0,75,USA,Southeast,Individual,186.71,1,1,1,0,5,0,0,,0,0,0.258,0.069,0,0,0.0,0,5,2024-05-05,,0,0
M001682,2022,2020,2,27,USA,Southeast,Individual,182.93,1,1,1,0,2,0,0,,0,1,0.177,0.028,0,0,0.0,0,21,2022-01-29,,0,0
M001682,2023,2020,3,27,USA,Southeast,Individual,185.39,1,3,0,2,0,0,0,,0,0,0.182,0.03,0,1,0.0,0,72,2023-05-22,,0,0
M001682,2024,2020,4,27,USA,Southeast,Individual,196.71,1,3,2,2,1,0,0,,0,0,0.187,0.032,1,0,166.92,0,32,2024-09-24,,0,0
M001683,2022,2022,0,66,USA,At-Large,Individual,187.46,0,1,2,0,2,0,0,,0,4,0.104,0.0,0,0,0.0,0,98,2022-08-17,2022-09-07,1,0
M001683,2023,2022,1,66,USA,At-Large,Individual,193.81,0,0,0,1,3,0,0,,0,0,0.109,0.0,0,0,0.0,0,113,2023-09-02,,0,1
M001683,2024,2022,2,66,USA,At-Large,Individual,194.54,0,1,5,1,1,0,0,,0,1,0.114,0.0,0,0,0.0,0,76,2024-11-16,2024-12-01,1,0
M001684,2022,2022,0,20,UAE,West,Nonprofit,456.98,1,0,0,0,0,0,0,,0,1,0.133,0.007,0,0,139.18,0,47,2022-03-27,2022-05-23,1,0
M001684,2023,2022,1,20,UAE,West,Nonprofit,459.77,1,0,1,0,0,0,0,,0,0,0.138,0.009,0,0,0.0,0,2,2023-04-20,,0,1
M001684,2024,2022,2,20,UAE,West,Nonprofit,502.01,1,0,0,1,1,0,0,,0,2,0.143,0.011,0,0,0.0,0,56,2024-08-19,,0,0
M001685,2022,2012,10,79,USA,Northeast,Premium,314.82,0,2,3,0,0,0,0,,0,3,0.129,0.0,0,0,0.0,0,47,2022-10-22,2022-11-21,1,0
M001685,2023,2012,11,79,USA,Northeast,Premium,321.51,0,0,1,0,4,0,0,,0,0,0.134,0.001,0,0,113.59,0,27,2023-04-22,,0,1
M001685,2024,2012,12,79,USA,Northeast,Premium,337.5,0,3,0,1,4,1,0,,5,1,0.139,0.003,0,0,0.0,0,34,2024-04-14,2024-06-07,1,0
M001686,2022,2012,10,30,USA,West,Individual,177.38,1,4,0,3,3,1,0,,7,4,0.167,0.019,1,0,0.0,1,113,2022-03-10,2022-04-23,1,0
M001686,2023,2012,11,30,USA,West,Individual,193.71,1,1,3,1,4,0,0,,0,0,0.172,0.021,0,0,0.0,0,9,2023-05-31,,0,1
M001686,2024,2012,12,30,USA,West,Individual,199.61,1,2,0,2,2,0,0,,0,2,0.177,0.023,0,0,67.73,0,73,2024-05-12,2024-06-16,1,0
M001687,2022,2023,0,48,USA,International,Individual,175.49,0,3,3,2,1,0,0,,0,2,0.197,0.039,0,0,0.0,0,106,2022-07-27,2022-08-22,1,0
M001687,2023,2023,0,48,USA,International,Individual,180.62,0,3,1,3,3,0,0,,0,0,0.197,0.039,0,0,0.0,0,82,2023-03-26,,0,1
M001687,2024,2023,1,48,USA,International,Individual,189.87,0,3,0,0,0,0,0,,0,1,0.202,0.041,0,0,0.0,0,47,2024-03-18,2024-03-19,1,0
M001688,2022,2011,11,20,USA,International,Student,51.88,1,5,3,1,1,1,1,Treasurer,8,6,0.185,0.027,0,0,0.0,0,85,2022-02-17,2022-02-20,1,0
M001688,2023,2011,12,20,USA,International,Student,52.95,1,2,6,2,6,0,0,,0,1,0.19,0.029,0,1,0.0,0,25,2023-01-04,2023-01-08,1,1
M001688,2024,2011,13,20,USA,International,Student,51.29,1,3,5,1,3,0,0,,0,3,0.195,0.031,0,0,0.0,0,81,2024-11-26,2025-01-19,1,1
M001689,2022,2008,14,51,USA,Southwest,Corporate,892.59,1,4,4,1,1,0,0,,0,3,0.134,0.0,0,0,0.0,0,41,2022-04-02,,0,0
M001689,2023,2008,15,51,USA,Southwest,Corporate,893.18,1,3,0,0,5,0,0,,0,1,0.139,0.002,0,0,0.0,0,17,2023-08-09,2023-10-07,1,0
M001689,2024,2008,16,51,USA,Southwest,Corporate,970.74,1,6,4,2,3,0,0,,0,3,0.144,0.004,0,0,0.0,0,101,2024-04-08,2024-04-09,1,1
M001690,2022,2015,7,57,USA,Southwest,Individual,188.86,1,4,3,0,6,0,0,,0,5,0.339,0.106,0,0,0.0,0,89,2022-07-14,2022-08-22,1,0
M001690,2023,2015,8,57,USA,Southwest,Individual,192.57,1,0,1,0,3,0,0,,0,2,0.344,0.108,2,0,0.0,0,6,2023-04-07,2023-05-22,1,1
M001690,2024,2015,9,57,USA,Southwest,Individual,193.24,1,0,2,2,4,0,0,,0,2,0.349,0.11,0,0,0.0,0,30,2024-06-17,,0,1
M001691,2022,2016,6,61,USA,International,Individual,182.18,0,1,1,0,4,0,0,,0,0,0.199,0.036,0,0,0.0,0,69,2022-10-10,2022-11-20,1,0
M001691,2023,2016,7,61,USA,International,Individual,187.26,0,2,0,1,1,0,0,,0,3,0.204,0.038,0,0,0.0,0,42,2023-11-10,,0,1
M001691,2024,2016,8,61,USA,International,Individual,182.71,0,2,0,1,3,0,0,,0,2,0.209,0.04,0,0,119.69,0,12,2024-12-06,,0,0
M001692,2022,2022,0,73,USA,Mid-Atlantic,Individual,176.76,1,1,2,1,2,0,0,,0,2,0.142,0.011,0,0,0.0,0,20,2022-03-22,,0,0
M001692,2023,2022,1,73,USA,Mid-Atlantic,Individual,180.77,1,2,1,1,5,0,0,,0,1,0.147,0.013,0,0,0.0,0,45,2023-11-30,,0,0
M001692,2024,2022,2,73,USA,Mid-Atlantic,Individual,189.4,1,3,1,0,2,1,0,,1,3,0.152,0.015,0,0,0.0,0,28,2024-08-11,2024-08-16,1,0
M001693,2022,2014,8,19,USA,Midwest,Corporate,897.06,0,1,0,1,3,0,0,,0,1,0.208,0.04,0,0,0.0,0,43,2022-12-16,,0,0
M001693,2023,2014,9,19,USA,Midwest,Corporate,958.68,0,5,2,1,3,0,0,,0,0,0.213,0.042,0,0,0.0,0,109,2023-12-26,,0,0
M001693,2024,2014,10,19,USA,Midwest,Corporate,941.1,0,6,4,2,0,0,0,,0,0,0.218,0.044,1,0,0.0,0,7,2024-01-28,,0,0
M001694,2022,2017,5,69,USA,Southeast,Corporate,895.66,0,3,2,1,5,0,0,,0,2,0.328,0.102,0,0,0.0,0,98,2022-08-04,2022-09-19,1,0
M001694,2023,2017,6,69,USA,Southeast,Corporate,930.77,0,2,2,1,3,0,0,,0,3,0.333,0.104,0,0,0.0,0,45,2023-03-21,,0,1
M001694,2024,2017,7,69,USA,Southeast,Corporate,965.06,0,2,1,1,5,0,0,,0,1,0.338,0.106,1,0,61.01,0,42,2024-08-12,2024-09-16,1,0
M001695,2022,2016,6,50,USA,International,Individual,179.13,0,1,1,0,0,0,0,,0,0,0.035,0.0,0,0,0.0,0,7,2022-05-07,2022-05-31,1,0
M001695,2023,2016,7,50,USA,International,Individual,175.08,0,1,0,0,2,0,0,,0,0,0.04,0.0,0,0,0.0,0,62,2023-07-05,2023-07-11,1,1
M001695,2024,2016,8,50,USA,International,Individual,187.7,0,3,0,2,2,0,0,,0,1,0.045,0.0,0,0,0.0,0,69,2024-12-03,,0,1
M001696,2022,2019,3,77,USA,Mid-Atlantic,Individual,176.62,0,3,1,4,4,0,0,,0,2,0.258,0.067,0,0,82.81,0,78,2022-01-04,,0,0
M001696,2023,2019,4,77,USA,Mid-Atlantic,Individual,185.23,0,3,4,0,2,0,0,,0,1,0.263,0.069,0,0,207.54,0,37,2023-01-30,2023-03-03,1,0
M001696,2024,2019,5,77,USA,Mid-Atlantic,Individual,188.93,0,3,2,2,3,0,0,,0,1,0.268,0.071,1,0,0.0,0,117,2024-12-02,,0,1
M001697,2022,2008,14,50,USA,Southwest,Retired,89.94,0,3,4,1,1,0,0,,0,1,0.116,0.0,0,0,0.0,0,23,2022-07-09,,0,0
M001697,2023,2008,15,50,USA,Southwest,Retired,96.8,0,1,1,1,4,0,0,,0,2,0.121,0.0,0,0,0.0,0,0,2023-06-03,,0,0
M001697,2024,2008,16,50,USA,Southwest,Retired,92.34,0,4,1,1,1,0,0,,0,2,0.126,0.0,0,0,0.0,0,33,2024-07-18,,0,0
M001698,2022,2023,0,70,Germany,Mid-Atlantic,Individual,178.1,0,0,4,0,0,0,0,,0,0,0.143,0.012,0,0,0.0,0,73,2022-09-08,,0,0
M001698,2023,2023,0,70,Germany,Mid-Atlantic,Individual,190.91,0,2,0,0,2,0,0,,0,2,0.143,0.012,0,0,0.0,0,62,2023-04-23,,0,0
M001698,2024,2023,1,70,Germany,Mid-Atlantic,Individual,201.27,0,4,2,1,4,0,0,,0,1,0.148,0.014,0,0,0.0,0,52,2024-04-27,2024-06-13,1,0
M001699,2022,2018,4,62,USA,Southwest,Individual,181.97,0,3,0,0,1,0,0,,0,2,0.213,0.044,0,0,0.0,0,14,2022-08-12,2022-09-26,1,0
M001699,2023,2018,5,62,USA,Southwest,Individual,182.39,0,1,1,1,5,0,0,,0,5,0.218,0.046,0,0,0.0,0,10,2023-02-02,,0,1
